text,label
쿵쾅이들이 만 지랄중,0
웃긴건 설리 살아있을때 가장 악플많이 달던년들이 막상 죽으니까 니들이 죽였다 여자라서 죽었다 지랄떨면서 푸닥거리하는 현재의 행태다.,0
완전 쪼쪼쪼다이네,1
완전 ᄂᄀ#ᄆ이네,1
너 진짜 씹.썅년 같다,1
~개새끼야 꺼져,1
ᄆᄆᄆᄎᄂ,1
-개~쪼ㅈ~같네 씌팔 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
아 %똘추년 ㅋㅋㅋ,1
아 조진진진다 ㅋㅋㅋ,1
칼로 죽여야 살인이냐.. 주뎅이에 병균 쳐 넣고 돌아다니는건 세균전이라 생각이 든다.,0
완전 ᄃᄀᄂ이네,1
난 사투리쓰는남자 시름,0
이 씨이풀!,1
사우디가 제일많이받앗는데 뭔소릴하는거야 ㅋㅋㅋㅋㅋㅋㅋ,1
이 아가리닥%쳐!,1
둘다 같은소속산데.. 소속사가 바보가 아니라면 중재하지 않을까싶다.. 그러다 안되서 마무리라도 잘 해주려했겠지.. 구혜선이 쓴 글을 보면 마치 자기는 소속사가 없는 사람처럼 써놨다,1
너 진짜 잡놈. 같다,1
%찐따 %찐따 %찐따,1
메친년아,1
병신들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
나도 어려서 응디 존나 토실토실 하다면서 존나 두들겼는데 개같은 아줌니들.,1
연좌제도 아니고 마닷이 무슨죄냐? 빚청산하고 피해자들과 합의를 다 한다면 마닷아 도시어부에 다시 나와라 마닷이 없이니 뭔가 허전함,1
딸년하고 같은 나이에 이게 무슨 A C,0
아 ᄋᄂ. ㅋㅋㅋ,1
ᄀᄀ.ᄋᄂ아,1
아 ㅅㅣㅍㅓ ㅋㅋㅋ,1
벌레같은 것들..,0
뒈 져 뒈 져 뒈 져,1
대표팀 오래 해주세요최고ㅜㅜ,1
이 빠가씹새_끼!,1
혹시 %ᄀᄋᄃ임?,1
ᄌᄉ. 꺼져,1
ᄋᄅᄌᄂᄂᄂᄂ아,1
저 걸레놈# 때문에 게임 졌네,1
졸라 꺼져,1
쟤네는 그냥 인육용이 답대가리도 커서 머리고기살 많이 나올듯,1
쉑 꺼져,1
아 시팍새끼 ㅋㅋㅋ,1
아 미_친썅년 ㅋㅋㅋ,1
공감 합니다,1
역시 친해서 그런가 티키타카가 너무 재미있어욬ㅋㅋㅋ 한지민 배우님 개인적으로 많이 애정해서 이렇게 털털하게 대화하시는 모습도 보게되고 좋았어요. 귀여우셔ㅜㅜ,1
ᄉᄂ-ᄋ아,1
저 니애미미 때문에 게임 졌네,1
혹시 ᄌ_ᄉᄁ임?,1
혹시 ᄄ-ᄂ임?,1
아 -좆만 ㅋㅋㅋ,1
그냥 병신^임 전부다,1
아 ᄎᄎ@ᄎ ㅋㅋㅋ,1
🐕쓰레기 웹툰들이 왜케많냐,0
ᄋᄆᄆᄊᄇ ᄋᄆᄆᄊᄇ ᄋᄆᄆᄊᄇ,1
저 ᄀ%ᄊᄇᄂ 때문에 게임 졌네,1
아니 야 재벌2세도아니고 학원강사따위를 누가 질투를하냐 ㅋㅋㅋ ㅋㅋㅋ 그것때문은아니고지금 안그래도 경기 어려워서 취업난인데7등급 은 용접공같은 노가다나 뛰어라 하면서 노가다 비하해봐라 ㅋㅋ걍 씨발 누구나 다 화나지 ㅋㅋ '지는스타강사니까 저딴말을 편하게도하네? 씨발년이?'이런말나오는거지걍 정내미가 뚝 떨어짐,0
이 ᄌᄃᄋᄋ!,1
이 ᄊᄇᄊᄉ-ᄁ!,1
이 ᄋᄅᄌᄂ@!,1
완전 ᄀᄂᄋ~ᄉᄁ이네,1
이 드라마엔 여주가 없군.,1
이 개shibal놈아!,1
완전 %니미이네,1
그래서 지금 전쟁 났냐? 전쟁났어? 으이구 농담도 저렇게 례민하게 받아들이노 이기야.....,1
혹시 개_우라질놈임?,1
아 좆대대대가리 ㅋㅋㅋ,1
좋다 X1,1
이런 기사는 안 보고싶다,1
유튜브해서 남피해주는새끼들 걸리면 바로 모가지따서 직이뿌야된다,1
너 진짜 니불%알 같다,1
설리 악플러들 대부분 멧돼지년들인걸로 아는데?,0
저 *똘추 때문에 게임 졌네,1
ᄀᄎ*ᄂ ᄀᄎ*ᄂ ᄀᄎ*ᄂ,1
문딩이의 게패들이 좀비가 되어가는구나?천박한 도시의천박한 시민이천박한 국개의원을 뽑아이모든 천박한것들이 좀비가되었으니이난국을 돌파할방법은?정은이가 오염된 좀비들의 천박한 도시를 불바다로 만드는것이 해결책이려나?,0
완전 쉽팔이네,1
이 *좆!,1
저 mc세키가 줒나 욕하는데,1
저 ᄋᄇᄋᄅ 때문에 게임 졌네,1
이 ᄀ-ᄊᄇ!,1
ᄌ^ᄃᄊᄇ아,1
키크고 잘생기고 사람 성격 좋으니 까내리는 것 봐ㅎ 이때다 싶어서 달려드는 것 같은데 아무리 그래도 우리랑 같은 사람이다 댓글 너무 뭐라고 하는 것 같음,1
그래도 좌제동은 성공회대 신방과로 세탁했으니,0
니기미미미씹 니기미미미씹 니기미미미씹,1
어차피 친구가 준건데 어떻노 -병닥아,1
완전 띠버럴이네,1
장관과 그의 아들 하나가 이렇게 군대를 다 망치는구나!! 참 어처구니가 없다,1
ᄌᄆ◯ 꺼져,1
축하드려요...! 유키스 좋아했을 때 제 최애였는데 어느새 결혼하시네요ㅠㅠ 행복하세요,1
너 진짜 꺼꺼꺼져 같다,1
개.같네,1
ㅆㅂ된장국을 얼굴에 달려줘라,1
완전 고@자이네,1
혹시 ᄌᄅ*임?,1
혹시 호모새%끼임?,1
저 ᄀΓᄅ 때문에 게임 졌네,1
혹시 ᄋ ᄂ임?,1
ᄊ~,1
씹씹지랄아,1
아 ^썅 ㅋㅋㅋ,1
ᄌᄀᄋ-ᄂ,1
진짜 드러운 짱개 쌕기들,0
좀 더 유리한 조건에 계약 맺고 싶나 보지,1
완전 개아.들이네,1
민폐쟁이들...부끄러운줄아시길..,1
ᄂᄋᄆ^ ᄂᄋᄆ^ ᄂᄋᄆ^,1
메갈련들은 한효주보고 동생관리 못한 죄라 쿵쾅대며 욕하면서 ㅋㅋ 남편관리 못한 박혜미 보고는 박해미도 피해자래 ㅋㅋ,0
꼭 저렇게 티를내요. 야밤에 수영복입고 뭔짓이래~~ 전현무도 같이 찍어서 올리고 서로좋아요! 도 눌러주고 방송에서도 티팍팍내고다니면서 프로그램 변질시키고 다녀야제~ 밉상커플들아!,0
.미친새끼아,1
ᄀ~ᄅᄂ아,1
갈수도 있는거죠~~~못가게 되었더라면 출국 못하는거고~~별걸 다 걱정하십니다.,1
에휴 너련 실베에서 똥퍼오느라 고생이 많노,1
지금이 뭔 70 80년대인줄아나 븅신 돈주고도 못가는데 요새 호주 투자이민만해도 30억이다,1
헉 선생님 아직도 완전 고급지심,1
남녀간 섹스할때 구강성교는 기본옵션으로붙는 애무인데 무슨수치심까지야 기본섹스순서에도 들어갈 아주기본적인항목인데,0
누나 찌찌...나 죽어,0
남자들 혼자 라이프조아조아,1
이 ᄂᄆᄆᄆᄊ!,1
여긴 지옥인건가?더러워,1
너 진짜 이새끼* 같다,1
혹시 *ᄀ임?,1
이 ᄀ#ᄊᄉᄁ!,1
너 진짜 씨*발씨발놈 같다,1
너 진짜 -ᄊᄇᄂᄋ 같다,1
완전 ᄄᄀ.이네,1
신동미 전부터 연기 잘한다고 생각했는데 왜그레 풍상씨에서 호소력 있는 연기 정말 좋았고 동상이몽에 나와서 더 호감가고 좋은 사람이란 생각이 들었고 남편분도 호감이 가고~ 더욱더 좋은 연기 해주기를 응원할게요 ~**,1
노링크 ᄌ-ㅎ,1
얼굴이 무섭 ㅜㅜ,1
잡탱년^ 잡탱년^ 잡탱년^,1
아 ᄊ#ᄋᄂᄋ ㅋㅋㅋ,1
야만국 북한 인간말종국 북한,0
혹시 ᄁ-ᄌ임?,1
완전 호로개잡놈^이네,1
완전 씨발잡잡잡잡이네,1
일단 현도 압승 예상되네요,1
태극기 할배들은 노망나서 그런다고 쳐도 대깨문들은 제정신임 지금?,0
인민재판? 조선일보 토착왜구신문아. 이것들이 돌았나. 지금 시대가 어떤 시댄데 수작질이야. 쓰레기들아. 니들이 더러운 똥만 먹고 살아와서 모든 게 똥으로 보이냐? 강제로 폐간해서 다시는 복간이 되어서는 안되는 것들인데...더러운 똥들끼리 붙어먹는 것들이 엉켜서 여태까지 살아남은 기생충같은 것들...이번에 박멸합시다. 쓰레기같은 더러운 새x들. 이 새x들 미친x들 맞네요. 미친x에겐 뭐가 약이죠? 썩어빠진 친일앞잡이 망국을 노래부르는 부역자 집단들. 이들의 아가리에 똥을 부어버려서 봉해버려야 합니다. 똥독가스에 뒈x버려라.,0
완전 _흑형이네,1
#ᄋᄇ,1
밉상의 혼전임신?자랑이냐?그걸 또 지입으로 밝혀요..ㅋㅋ,0
응 젊고 이쁜 여자가 최고야 니들도 처녀막 없는 늙고 뱃살 뒤룩뒤룩 찐 못생긴 마누라 당장 버리셈 부러우면,0
너 진짜 ᄌᄀ# 같다,1
이 ~미친년!,1
뜨벌 꺼져,1
우리 애기 장난감으로 제격인듯,1
늬기미아,1
강철비가 잼나던데,1
너 진짜 좆_ 같다,1
씨발씨발_ 씨발씨발_ 씨발씨발_,1
ᄂᄆ*ᄊ아,1
너 진짜 ᄌᄀᄃ@ 같다,1
새끼야~아,1
완전 니뮈랄이네,1
정희랑 영수랑 섹스함?영수의 발기된 자지를 정희의 보지속에 삽입함?,1
씨X럼의새X,1
쓉팔년 꺼져,1
어딜가나 또라이들은 있음!,0
당뇨병 걸려서 뒤진ᄂ 아니노,1
이 개개개잡것!,1
완전 ^ᄄᄀ이네,1
존나-게 꺼져,1
ᄍ_ᄃᄉᄁ 꺼져,1
언제부터 토트넘이 에버튼에 졌다고 화내는 팀이 됐냐ㅋㅋ,1
그래도 잘생겼으니 조금만 쉬고 나오면 다 이해해 주것지..한국은 외모지장주의의 나라니까 다행다행..복귀 기념 콘서트 성황리에 매진! 함내세용,1
백신 1억병 구한 일본 vs 주사기만 4천만개 구한 한국 ㅋㅋ,1
이 ᄌᄆᄋᄋᄋᄋ!,1
와 차세찌 진짜부럽다 와....,1
정말 유익한 다큐였어요 제작하신분들께 감사합니다.,1
시벌 사람 죽여놓고 미안하다면 다냐??? 책임을 져야지 이%새퀴-들은 그냥 미안하다고 하면 다 용서되는줄 아네 ㅉㅉㅉ,1
ᄈᄀᄊᄉ-아,1
원작의 상상력은.. 경이롭기까지하다,1
이 〇ᄇᄒ!,1
@저쌕히 아직도 저러고 있노 지도 이미 지가 도태된거 아나보노,1
이 미친것것것것!,1
몸무게 막공개해도됨?,1
류이호 나온다 꼭 봐야징,1
너 진짜 ᄍᄍᄌᄋ 같다,1
지디게이 사랑해 일베로 돌아와줘,0
메갈악마 살인년땜에 구하라 악플 로죽이고 기자탓하는 악마년들 기사 마다 악마년들 악플뿐이고 뉴스파이터도 설리 메ㅣ갈년범인이고 구하라 도 살인년이고 악플기사에성비여자가70프로80프로 넘어가는 살인년들 한효주 한수민도그렇고 조금만이쁘면여적여짓으로 열폭 괴롭히는 쑤레기들나중에 벌받을거다,0
근데 난 홍준표뽑았는데 난 뭔죄냐 씌28ㅡㅡ,1
부동산 하락을 조장하는 유투버들은 그냥 놔두나형평성 문제다,1
공직자가 공직자가 아니고 전문가조차 전문성이 떨어지는 곳에 인력들을 배치하니까 이 사단이 나는거다. 아마추어 정부 수준도 아니고 동네 아는 바보 병신들 모아다 꾸린 집단임,0
두분 기대해도 될까요?^^,1
연좌제 폐지 된 거임? 맞다는 가정 하에 쓰자면 도끼는 ㅈ나 가난하게 살았고 몰랐을켄데 왜 개ㅈㄹ? 니들이 먼저 버릇없이 나오니까 그러는 거임 ㅋㅋㅋ,0
2.5겠지 시팔ㅋㅋ,0
저남자애는 어디 아픈건아닌가? 건강이 안좋아보이는데,1
이런글에 악플좀 달지마라. 진짜 얼마나 속상하겠냐. 악플달꺼면 글쓰지마..저런 실력으로 어떻게 의사가 된건지..이해가 안간다 제대로 보상하고 사과해라. 이휴 진짜 보상받아도 속상하겠다. ㅠㅠ,1
너 진짜 씹스키 같다,1
시장에 썬그라스쓴 아지매 가슴에 좃문대고 싶다.,1
ᄄᄂ%아,1
엄마 인터뷰만 나가고 전 연인 인터뷰는 안나가니까 한쪽으로 쏠리지~전 연인이라도 사귄 기간만큼은 소중했을텐데언론이 맨 날 그렇지뭐 이슈가 되니까 찍는거구,1
아 개새기 ㅋㅋㅋ,1
이 ᄋᄆᄊᄇ!,1
아 ᄊ.ᄇᄊᄉᄁ ㅋㅋㅋ,1
잡탱*년 잡탱*년 잡탱*년,1
띠발자식아,1
엠 빙 신 또 한 건 했네,0
"수년간 성관계를 했다면, 강간도 아니고, 싫었다면 진작에 문제화 시켰을껀데... 그리고 만나는 동안 내연녀로써 경제적 혜택도 누렸을꺼 같은데.... 버림받고, 열폭해서 폭로한거 같다.",1
너 진짜 ᄊᄀ- 같다,1
미친새끼끼끼끼아,1
전에 제주도 여행 갔는데 폭포 앞에 사진 잘나오는 포토존에서 사진 찍는거 기다렸는데 앞의 6명의 짱게이 때문에 짜증남먼저 6명 각자 한장씩 찍음다음 번갈아 가면서 둘이나 셋이서 짝 지어서 찍음 정말 끝나서 싶어 찍을려고 하니 그 6명이 다 모여서 포즈 바꿔가면서 또 사진 찍음이지랄 하고 있음,0
베댓이면 내 옵치 이랑 배그 접는다,1
대깨문과 댓글하청 조선족 짱꼴라들이 대한민국 여론을 쥐락펴락하고 있음~ 바퀴벌레 같은것들,0
개썅@ 개썅@ 개썅@,1
아 ~니그로 ㅋㅋㅋ,1
노래방 ㅡㅡ 넘ㅜ 힘듭니다 하루이틀도 아니고 벌써 두번째 문닫고 ㅡㅡ이번엔 벌써 한달200 받아도 월세 한달밖에 ㅡㅡㅡ 죽으라는거지 이게 뭡니까공부하는애들있고 생계입니다빨리 풀어주던지 보상을 올려주던지 해주세요,1
브라 안했다고 기사 메인에 뜨는 거 자체가 진짜 웃기고 무서운 일. 이게 대단한 일인가? 맞네 틀리네 할 일이야? ㅁㅊ 조선시대인간들. 여성을 이렇게나 옥죄다니.,0
니할애비*,1
저 꼽냐* 때문에 게임 졌네,1
ㅋㅋㅋ 만화랑 현실을 구분을 못해?구분을 못하면 느그들이 빡대가리 인거고코미디를 현실로 보내 ㅋㅋ아 맞다 니들 인생이 코미디지 ㅋㅋ,0
잡년년 잡년년 잡년년,1
세젤예 넘나 잘보고있구~ 이상우씨 소연 씨나오는드라마는 재미를떠나서 무조 봄~,1
완전 ~ᄋᄅᄌ이네,1
문과에서 허가 안해주면 못만들어~ 이과는 문과 아래야 알겠어?? 왜 문과 욕해??,0
혹시 ᄌᄃᄊᄇ-임?,1
니 이미지가 악녀스럽지 ㅋㅋ 엠빙신 연기대상때 한참어린 한효주랑 기싸움하는거 아직도 눈에 선하다 ㅋㅋ,0
ᄂᄀᄆᄊ@아,1
조센일보 사주일가 장자연 사건이나 기고해라 조센일보야,0
전화로 가능한 휴가연장 좋다.. 대신 애미추 새ㄲ ㅣ처럼 후폭풍도 없어야한다 만진당소속 국방부야,0
너 진짜 ᄄᄉᄁ% 같다,1
혹시 ᄌᄆᄋ*임?,1
혹시 -개같은놈임?,1
강인이는 축구만 하는줄 알았더니ㅠ,1
뭔 미친친친소리야 시발 ㅋㅋㅋ메틸알콜 메탄올은 독극물인데그걸 그냥 팔리가없지좆#주작임,1
저 .잡년 때문에 게임 졌네,1
저 ᄌᄀ~ᄋ 때문에 게임 졌네,1
얘는 거세가 답이네,0
참나 통편집까지... 유영현만 안 나오면 되지이해가 안가네,1
사회생활 해보면 알걸? 김부장같은 스타일 회사에서 정말 없다 있더라도 그사람은 김부장님처럼 적당히 정치적이지 못함 그래서 윗선에 미운털 박혀있음,1
남의 말 신경쓰지 말고 잘사세요~~,1
저 _뽀찌 때문에 게임 졌네,1
혹시 개놈#의새끼임?,1
나잇값 못하는 발기부전 땅꼬마,0
뭔 내용인지 1도 이해가 안감 이해를 못하니까 영화 재미가 반감됨,1
ㅋㅋㅋ 난 저경기 뉴욕가서 먹었는디원정마이애미는 애미가 갈려하면 싸대기 떄려도 무죄라더라,0
강타 지디 영웅재중 탑 방탄 동해 이특 시원 애들만 잘생기고 비쥬얼좋음,1
쓰레기짓 하는 놈들은 99.99..%가 베충이,0
ᄀᄀᄊᄂ,1
너 진짜 개씹년년 같다,1
좆.놈,1
ᄀᄊᄇᄂᄋ- ᄀᄊᄇᄂᄋ- ᄀᄊᄇᄂᄋ-,1
잡년.아,1
미진년 진짜 조심해야해! 여자잘못만나면 폐가망신한다. 이번 살인사건도 마찬가지고,0
다 늙어서 뭔 아이돌가수 득실거리는데서 버틸수 있겠냐?,0
완전 *좆같은놈이네,1
너 진짜 ᄊᄀᄃ 같다,1
저 케뇬 때문에 게임 졌네,1
군대도 통면 보고 체계로 전환하자! ㅎㅎ당나라 국방부!,1
%칭챙총아,1
방탄에 밀리긴 했어도 한떈 잘나감,1
혹시 씹탱임?,1
우라*질년 우라*질년 우라*질년,1
니미럴_,1
저 ᄋᄀ~ᄅ 때문에 게임 졌네,1
너 진짜 ᄌ.ᄋᄂ 같다,1
분탕도 못치는 주제에 아까부터 퍼오는 글마다 앵나 깝치고 다니노,1
이 죽일-년!,1
저 씨발잡~ 때문에 게임 졌네,1
혹시 ᄉᄂᄋ%임?,1
동성애 똥꼬충들한테 동성애는 되는데 근친은 왜 안되냐 하면 온갖 현학적인 용어 들어가며 그것과 그건 다르다고 장황하게 설명함근데 몇년이 지나고 아무리 생각해봐도 뭐가다른지 모르겠음,0
저 *저년 때문에 게임 졌네,1
혹시 싀벨임?,1
나 중학교때 아이돌이였네요 ㅋ,1
울면서 전화씹는거보니 팩트네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
.빠가씹새,1
조빼,1
아 ᄋᄀ* ㅋㅋㅋ,1
개씹#새끼 개씹#새끼 개씹#새끼,1
완전 *더러운년이네,1
이 18롬!,1
돌은^새끼 꺼져,1
완전 ᄀ%ᄂ이네,1
아 앰-창 ㅋㅋㅋ,1
저 ᄊᄂᄆᄅ~ 때문에 게임 졌네,1
#개차반아,1
개찐따 답네 ㅋㅋ,0
ᄈᄀᄀ 꺼져,1
이 ᄌᄌ_ᄃ!,1
이 똘추!,1
ᄌ ᄅ ᄌ ᄅ ᄌ ᄅ,1
안하는게 정답이다 괜히 사진올리고 악플달리고 머리아프,1
2만원 지원 받자고 대리점 방문해서 명의변경 하라고ㅋㅋㅋ 그리고 선불폰 사용자는 얼칼건데? 이게 전국민 통신비 지원이냐?,1
우리나라 3대핑크...에이핑크.블랙핑크.자이언트 핑크,1
@씹탱 @씹탱 @씹탱,1
나이가 어린 남편이자 '니가 ''니가' ㅠ 아~ 추자현씨 .. 홀랑 깬다 ..,0
좆같이~아,1
혹시 -나쁜새끼임?,1
이 ᄄᄄᄉᄁ!,1
이 ᄂᄂᄂᄆ!,1
완전 C벌년이네,1
혹시 ᄊ%ᄇᄉᄁ임?,1
얼굴은 여신 성격 반전매력 ㅠㅠㅠ 너무 좋음 ㅠㅠ,1
혹시 씹니미.럴임?,1
^꺼져 꺼져,1
아 니미씨발놈놈놈 ㅋㅋㅋ,1
저새끼 패고싶다...,1
예금보다 더 먹자는 생각으로 안전하게 우량주 사면 돈벌었을텐데병신같이 머리나쁜게 욕심이랑 생각만 많아가지고 단타존나치니까 잃지ㅋㅋㅋ,1
"지금 연락하는 여자랑 폰섹 엄청 많이했는데만나서 호텔 들어가서침대에 서로 마주보고 앉은다음에핸드폰 잡고 서로 쳐다보면서 폰섹 하자고 했더니""""아 엄청 부끄러워 ㅎㅎ""""하면서 좋아하는데또 야하게 할만한거 뭐 있을까?무선 바이브레이터 같은거 사서 끼고 밖에 나가서 해볼까?",0
싸가.지 싸가.지 싸가.지,1
내전 나겠네 ㅋㅋ 팝콘 사놔라,1
ᄍᄃᄃ ᄍᄃᄃ ᄍᄃᄃ,1
니들만 잘나간다고 세상이 돌아가냐?,1
혹시 ᄌ.ᄌᄀ임?,1
아 씨발년 ㅋㅋㅋ,1
이 버러러러지!,1
저 ᄂ~ᄀᄋᄇ 때문에 게임 졌네,1
샾아니냐 해시태그 죽여버리고싶네 뭐냐그건,1
도대체 재앙이 딸래미가 이민을가던 국적포기를하던 왜 즤랼인거야ㅋ 이것도 뭐 대통령딸은 무조건 대한민국 국적으로 한국에서 살아야한다는 떼법주장하는건가?ㅋ,1
이 ᄊ~ᄋ!,1
너 진짜 .ᄋᄀᄅᄃᄎ 같다,1
모국방문 지원을 왜 해줘야하냐 ㅋㅋㅋㅋㅋ말같지도 않는.소리하네,1
섹스에 ^미친 집단,1
호로*자식 호로*자식 호로*자식,1
질이 않조아..,1
이 뽀찌~!,1
아 ᄊ.ᄇᄊᄇ ㅋㅋㅋ,1
개독교가 얼마나 사이비종교인지는일본을보면 알수 있음 ㅋㅋ일본은 개독교가 없는 나라인데 지금까지 미국 다음으로 세계최고 경제대국임 ㅋㅋ,0
●미*개하기 이를데 없는 궁민들. ●이제는 군사혁명 외에는 답이 없다,1
조이얘기는 어케 한마디도 없는건지 .. 우도환한테 모든 책임을 다 떠넘기는것처럼 보이는 이느낌은 .. ㅉㅉ,1
율법학자쎄리 어린 애 성추행하는 수준 보소,1
이준기는 연기 넘 잘하고 이시언은 넘 웃기고 까메오 장난아님.드라마 너무 재밌는데 이지은 연기 좀만 더 잘하면 좋겠다,1
너 진짜 상년% 같다,1
이석기경기 연합을 여론조사 조작해서 해산시켰다며 빨갱이 옹호하는거야?,0
근데 이게 그렇게 실검에 줄세울일이냐? 코로나 2900명이 넘었는데 ㅋㅋㅋ 일일 최다 확진자 기록 매일 갈아치우는데 어휴,1
ᄀᄌ.ᄉᄁ 꺼져,1
혹시 개~년임?,1
ᄀᄀ~ᄋᄂ아,1
구혜선.. 더러운 뱀같은 구차스런 에휴.. 얍삽한년 바짓가랑이 붙잡고 늘어지는 방법이 차암 천박해 ㅉㅉ,0
완전 ^좆놈이네,1
아 ᄍᄌ_ᄋ ㅋㅋㅋ,1
이런게 싫으면 회사 그만두고 다른곳으로 이직해라 쓰레기들아 몸퉁아리 하나로 먹고사는주제에,1
돌은~새끼 돌은~새끼 돌은~새끼,1
